usr_id,acct_ref,sub_ref,external_usr_id,usr_email,usr_nm,usr_role_cd,usr_title,usr_lang,created_dt,activated_dt,last_login_ts,usr_status_cd,deactivated_dt,signup_src,signup_channel,geo_region,timezone,is_primary_flg,email_verified_flg,last_seen_device,notes_txt
USR01568,AC146,SUB01472,EXT8216,mike183@example.com,John Smith,admin,CTO,PL,2022-12-05,2022-12-12,2023-01-26 00:00:00,disabled,,,referral,EMEA,,,True,ios,
USR01569,AC140,SUB02592,,mike179@gmail.com,,admin,,en-US,2021-02-17,2021-02-13,2021-08-28 00:00:00,deleted,,sales,paid_ads,APAC,Europe/Warsaw,False,True,ios,
USR01570,AC121,SUB00777,,anna152@company.com,Anna Kowalska,viewer,Finance,,2023-01-14,2023-01-12,2023-10-07 00:00:00,deleted,,import,paid_ads,,UTC,True,,web,
USR01571,AC019,,EXT3715,kate54@company.com,M. Brown,admin,,,2023-01-02,2022-12-28,2023-10-05 00:00:00,deleted,2023-12-14,web,,EMEA,,,,,no activity last 30 days
USR01572,,,EXT2681,sara10@gmail.com,Anna Kowalska,,,PL,2021-05-31,2021-05-26,2022-02-06 00:00:00,deleted,2022-03-29,,organic,NA,,True,False,web,power user
USR01573,AC068,SUB02429,,sara113@example.com,,admin,Engineer,DE,2023-02-20,2023-02-23,2023-09-08 00:00:00,deleted,2023-10-26,,,APAC,UTC+1,True,,android,
USR01574,AC016,,EXT8394,kate119@gmail.com,Anna Kowalska,admin,Finance,DE,2024-04-11,2024-04-21,2024-05-10 00:00:00,active,,import,organic,EU,UTC+1,False,True,android,
USR01575,AC102,SUB02215,,sara54@company.com,M. Brown,member,Manager,PL,2023-07-07,,,disabled,,api,paid_ads,,EST,,,android,
USR01576,AC161,SUB02047,EXT2876,kate238@gmail.com,,admin,Finance,,2022-06-11,,,active ,,import,,NA,UTC,,True,ios,
USR01577,AC107,SUB01841,,kate145@company.com,John Smith,viewer,Manager,PL,2022-05-20,2022-05-25,2022-10-31 00:00:00,disabled,2022-12-31,web,paid_ads,APAC,UTC,True,False,ios,
USR01578,AC103,SUB00068,,sara274@gmail.com,M. Brown,admin,,PL,2021-11-14,2021-11-19,2022-08-31 00:00:00,disabled,,web,organic,,Europe/Warsaw,False,True,android,no activity last 30 days
USR01579,AC138,,EXT9611,john7@gmail.com,,member,Manager,EN,2023-09-13,2023-09-19,2024-06-22 00:00:00,invited,,import,paid_ads,NA,Europe/Warsaw,True,,ios,billing contact
USR01580,AC040,,EXT4995,sara210@example.com,Anna Kowalska,billing,Manager,DE,2022-03-10,2022-03-08,2022-07-13 00:00:00,deleted,,api,,,Europe/Warsaw,,,web,billing contact
USR01581,AC080,SUB00176,,alex138@gmail.com,,ADMIN,Engineer,EN,2022-08-23,2022-09-01,2023-04-23 00:00:00,invited,,import,,EU,EST,True,,,
USR01582,AC053,SUB00868,EXT9214,kate96@company.com,John Smith,member,CTO,DE,2023-10-31,2023-10-26,2024-04-12 00:00:00,active,,sales,organic,APAC,EST,,True,android,no activity last 30 days
USR01583,AC040,SUB02143,EXT4630,anna53@gmail.com,M. Brown,,,EN,2022-09-12,,,active ,,web,organic,APAC,EST,False,,web,no activity last 30 days
USR01584,AC101,SUB02198,EXT6986,kate37@gmail.com,John Smith,viewer,Finance,en-US,2022-05-27,2022-05-23,2022-09-13 00:00:00,active ,,import,organic,EU,EST,True,False,web,
USR01585,AC167,,,sara31@example.com,M. Brown,billing,CTO,en-US,2024-04-02,2024-03-28,2024-11-01 00:00:00,deleted,,sales,paid_ads,EU,EST,,,ios,no activity last 30 days
USR01586,AC017,SUB00296,,alex219@gmail.com,John Smith,member,Finance,EN,2022-11-21,,,deleted,,sales,organic,EMEA,,False,True,web,
USR01587,AC112,,EXT2053,KATE@GMAIL.COM,,billing,,PL,2023-09-11,2023-09-21,2023-09-30 00:00:00,invited,,import,,APAC,Europe/Warsaw,True,,ios,
USR01588,AC062,,EXT3686,sara22@gmail.com,,member,Manager,en-US,2024-02-06,,,active,,,,EMEA,Europe/Warsaw,True,,web,no activity last 30 days
USR01589,AC023,SUB01931,EXT7408,john21@company.com,,admin,,en-US,2021-01-21,2021-01-20,,disabled,,import,referral,,Europe/Warsaw,,False,ios,power user
USR01590,AC030,SUB02533,,alex90@example.com,M. Brown,viewer,CTO,EN,2022-04-19,2022-04-21,2022-10-07 00:00:00,disabled,2022-10-27,,paid_ads,,Europe/Warsaw,False,False,android,no activity last 30 days
USR01591,AC156,,,sara294@gmail.com,Anna Kowalska,,Finance,DE,2021-06-24,2021-07-01,2022-01-01 00:00:00,invited,,import,,,,True,False,android,
USR01592,AC171,SUB00535,EXT1223,alex256@company.com,,admin,,,2023-01-19,2023-01-22,2023-07-13 00:00:00,active,,sales,organic,APAC,UTC+1,True,,web,no activity last 30 days
USR01593,AC045,,EXT7889,mike60@gmail.com,John Smith,admin,Finance,DE,2023-01-13,2023-01-08,2023-04-25 00:00:00,active,,web,paid_ads,NA,Europe/Warsaw,True,True,,no activity last 30 days
USR01594,AC036,SUB01259,,alex142@example.com,Anna Kowalska,billing,Manager,en-US,2021-12-23,2021-12-30,,invited,,web,,EMEA,Europe/Warsaw,True,,ios,no activity last 30 days
USR01595,AC042,SUB00399,EXT2983,sara299@example.com,M. Brown,viewer,Manager,PL,2021-08-04,,,active,,api,organic,,,False,True,web,billing contact
USR01596,AC089,SUB00700,EXT4813,mike81@company.com,,member,Finance,,2021-01-24,,,disabled,,web,,APAC,UTC+1,False,True,android,power user
USR01597,AC067,SUB00262,EXT7166,anna51@gmail.com,John Smith,billing,Manager,PL,2022-05-07,2022-05-02,,deleted,,web,paid_ads,EU,,True,True,android,
USR01598,AC033,SUB00436,EXT4139,sara254@example.com,,ADMIN,Manager,PL,2023-06-21,2023-06-18,2024-04-09 00:00:00,invited,,import,organic,EU,,False,,web,
USR01599,AC069,,,john135@example.com,John Smith,member,Finance,,2024-02-09,2024-02-07,2024-04-01 00:00:00,disabled,,api,referral,APAC,EST,True,True,ios,
USR01600,AC031,SUB02522,EXT6262,john163@gmail.com,John Smith,ADMIN,Finance,DE,2021-06-02,2021-06-12,2021-10-25 00:00:00,active,,sales,referral,EMEA,UTC,,True,,
USR01601,AC008,,,kate232@example.com,Anna Kowalska,ADMIN,Engineer,EN,2021-07-02,2021-07-09,,active ,,web,,NA,UTC,True,False,,billing contact
USR01602,AC110,SUB01746,EXT6196,john67@gmail.com,,,CTO,DE,2023-02-19,2023-02-27,2023-03-14 00:00:00,active ,,sales,referral,EMEA,UTC,False,False,ios,
USR01603,AC017,SUB01647,EXT8151,mike271@company.com,Anna Kowalska,member,Engineer,EN,2021-12-20,2021-12-17,2022-04-25 00:00:00,deleted,2022-06-25,api,paid_ads,EMEA,UTC,False,,android,
USR01604,AC148,SUB02360,EXT4900,kate217@company.com,,viewer,Engineer,EN,2021-04-23,2021-04-29,,deleted,,api,,EU,Europe/Warsaw,True,True,web,
USR01605,AC128,SUB01318,EXT5718,john110@company.com,,,CTO,en-US,2022-07-08,2022-07-13,,disabled,,import,paid_ads,EMEA,UTC,False,,web,
USR01606,AC093,SUB00874,,ALEX@GMAIL.COM,John Smith,,,PL,2024-01-02,2024-01-07,2024-07-17 00:00:00,disabled,,api,,EU,EST,True,True,android,no activity last 30 days
USR01607,AC146,SUB02430,EXT6902,kate186@company.com,Anna Kowalska,admin,,DE,2023-01-31,2023-02-10,2023-10-12 00:00:00,disabled,,web,referral,EMEA,,True,False,web,power user
USR01608,AC041,,EXT3771,john168@gmail.com,M. Brown,admin,,PL,2021-08-25,2021-09-01,2022-04-18 00:00:00,deleted,,,paid_ads,,UTC,,False,,no activity last 30 days
USR01609,AC027,,EXT3816,alex219@gmail.com,John Smith,admin,,PL,2023-03-11,2023-03-07,2023-06-20 00:00:00,disabled,,web,,NA,EST,,,web,billing contact
USR01610,AC173,SUB01701,EXT2929,john299@example.com,M. Brown,ADMIN,Engineer,,2023-12-28,2023-12-24,2024-04-05 00:00:00,invited,,sales,paid_ads,NA,UTC,True,False,,
USR01611,AC059,,EXT4509,john177@gmail.com,,admin,Manager,en-US,2023-10-18,,,deleted,,web,referral,EMEA,UTC+1,False,True,,
USR01612,AC001,SUB00676,EXT9029,mike93@gmail.com,John Smith,,Finance,en-US,2022-01-22,,,active,,,referral,NA,UTC,False,,ios,
USR01613,,SUB02384,EXT5710,kate26@gmail.com,M. Brown,ADMIN,Engineer,PL,2022-06-19,,,invited,,web,referral,EU,,False,False,ios,
USR01614,AC063,,,sara51@example.com,,,CTO,en-US,2022-08-28,2022-08-28,2023-04-20 00:00:00,active ,,sales,organic,NA,Europe/Warsaw,True,True,web,no activity last 30 days
USR01615,,,EXT7110,john23@company.com,Anna Kowalska,viewer,Manager,,2022-03-01,,,disabled,,,referral,EMEA,UTC+1,True,True,ios,no activity last 30 days
USR01616,AC039,SUB02509,EXT8774,mike295@gmail.com,M. Brown,member,,EN,2022-04-13,2022-04-09,2022-08-14 00:00:00,invited,,import,organic,,Europe/Warsaw,,False,ios,
USR01617,AC010,SUB00647,EXT4044,john28@company.com,,admin,,,2021-12-14,,,invited,,import,organic,EU,UTC,,True,web,
USR01618,AC168,,EXT4789,mike50@gmail.com,Anna Kowalska,member,Manager,EN,2024-01-18,2024-01-20,2024-04-30 00:00:00,disabled,,,referral,APAC,UTC+1,False,False,android,
USR01619,AC083,SUB00027,EXT9318,anna105@company.com,M. Brown,ADMIN,,EN,2021-03-05,2021-03-15,2021-03-22 00:00:00,active,,,organic,,UTC+1,,,ios,billing contact
USR01620,AC082,,EXT5592,anna284@gmail.com,Anna Kowalska,viewer,,DE,2022-10-22,,,disabled,,sales,,EMEA,Europe/Warsaw,False,False,web,
USR01621,AC020,SUB02432,EXT1997,sara206@gmail.com,Anna Kowalska,member,CTO,EN,2022-04-26,2022-04-22,2022-04-30 00:00:00,active ,,web,,EMEA,UTC,,False,android,no activity last 30 days
USR01622,AC031,SUB01705,,mike40@gmail.com,,admin,Engineer,DE,2021-02-22,2021-03-04,2021-05-01 00:00:00,active ,,sales,organic,APAC,UTC,,,ios,power user
USR01623,AC014,SUB01950,,john153@company.com,Anna Kowalska,viewer,Manager,,2021-01-30,2021-02-05,2021-02-28 00:00:00,disabled,,import,paid_ads,NA,Europe/Warsaw,False,True,,
USR01624,AC133,SUB00845,EXT3119,SARA@GMAIL.COM,,member,,EN,2021-10-03,2021-09-28,2022-01-18 00:00:00,active ,,api,,,,True,True,android,
USR01625,AC103,,,kate229@company.com,,admin,,DE,2021-01-23,2021-01-21,2021-08-21 00:00:00,disabled,,api,paid_ads,EMEA,Europe/Warsaw,False,True,android,power user
USR01626,AC120,SUB01845,,anna256@example.com,M. Brown,ADMIN,,,2023-01-28,2023-02-02,2023-06-25 00:00:00,invited,,web,organic,EMEA,UTC+1,False,,web,
USR01627,AC080,SUB00715,EXT5452,john184@company.com,M. Brown,ADMIN,Finance,EN,2021-03-10,2021-03-06,2021-11-06 00:00:00,active,,web,organic,EU,UTC,True,False,,
USR01628,AC142,SUB00155,EXT6919,alex145@company.com,,ADMIN,,en-US,2023-01-05,2023-01-14,2023-05-02 00:00:00,disabled,,import,,NA,Europe/Warsaw,False,False,web,power user
USR01629,AC095,SUB02048,,alex197@example.com,M. Brown,member,,PL,2022-01-30,2022-02-09,2022-03-21 00:00:00,active,,,organic,EU,,False,,web,
USR01630,AC145,SUB00361,EXT2157,john132@company.com,John Smith,,Manager,PL,2022-05-08,,,deleted,,import,,NA,UTC,,True,ios,no activity last 30 days
USR01631,AC160,SUB01234,EXT3656,sara193@company.com,John Smith,billing,,PL,2022-05-22,,,disabled,,api,,,EST,False,False,ios,
USR01632,AC095,SUB00019,,kate35@gmail.com,John Smith,member,Manager,en-US,2022-09-24,,,disabled,,api,,,UTC+1,,False,android,billing contact
USR01633,AC127,SUB00787,EXT6071,mike279@example.com,M. Brown,billing,Engineer,,2021-07-09,2021-07-12,2021-12-12 00:00:00,invited,2022-02-24,api,,,UTC,,False,ios,
USR01634,AC051,,EXT6269,anna76@company.com,M. Brown,admin,,EN,2023-03-25,2023-04-04,2023-08-12 00:00:00,active ,2023-10-12,import,organic,APAC,UTC+1,,,,
USR01635,AC140,SUB00392,,kate98@gmail.com,M. Brown,member,Manager,PL,2023-06-24,2023-07-03,2024-01-23 00:00:00,invited,,api,paid_ads,EMEA,EST,False,,,power user
USR01636,AC063,SUB02211,EXT8144,john109@example.com,,,,DE,2023-12-24,2024-01-01,2024-08-17 00:00:00,deleted,,web,referral,EU,EST,False,False,web,
USR01637,AC105,SUB01902,EXT1299,anna185@company.com,M. Brown,viewer,Finance,,2021-03-11,2021-03-20,2021-11-14 00:00:00,disabled,2021-11-22,web,referral,APAC,Europe/Warsaw,True,False,,no activity last 30 days
USR01638,,SUB00853,EXT8756,mike210@gmail.com,Anna Kowalska,member,Finance,PL,2023-10-02,2023-10-05,2024-07-12 00:00:00,invited,,web,referral,EMEA,,False,True,web,
USR01639,AC163,SUB00794,EXT3341,kate293@gmail.com,M. Brown,,,,2021-11-25,2021-12-05,,deleted,,web,referral,NA,EST,False,True,ios,
USR01640,AC003,,EXT5328,sara147@gmail.com,Anna Kowalska,,Finance,EN,2023-05-18,2023-05-13,2023-08-16 00:00:00,active,,import,,EMEA,EST,False,True,,
USR01641,AC001,,EXT5717,sara34@example.com,,admin,Manager,en-US,2023-08-15,2023-08-18,,deleted,,,referral,EMEA,EST,True,False,ios,
USR01642,AC097,SUB01944,EXT8805,alex246@example.com,,ADMIN,Engineer,en-US,2021-03-15,,,active,,import,organic,EMEA,,True,True,ios,
USR01643,AC079,SUB00655,,anna222@company.com,,,Engineer,PL,2024-04-01,,,active ,,api,organic,,UTC,True,,,billing contact
USR01644,AC136,SUB00177,EXT5923,kate135@example.com,John Smith,member,CTO,EN,2022-12-23,2022-12-21,,active ,,sales,,,UTC,False,False,android,billing contact
USR01645,AC108,,,john119@gmail.com,,,CTO,PL,2022-12-16,,,active ,,import,,APAC,,False,True,ios,billing contact
USR01646,AC016,SUB00859,EXT9681,kate198@company.com,Anna Kowalska,billing,,DE,2022-08-18,2022-08-19,2023-02-17 00:00:00,invited,2023-05-15,api,referral,EMEA,UTC+1,True,,ios,
USR01647,AC037,SUB01370,,JOHN@COMPANY.COM,M. Brown,viewer,Engineer,en-US,2023-08-31,2023-08-28,2024-06-17 00:00:00,deleted,,import,paid_ads,EU,Europe/Warsaw,,,ios,
USR01648,AC024,SUB01857,EXT9626,anna138@gmail.com,,admin,Engineer,,2021-10-22,2021-10-31,2022-07-07 00:00:00,deleted,,import,paid_ads,,EST,False,False,,billing contact
USR01649,,,EXT3709,john196@company.com,M. Brown,member,,PL,2023-02-25,2023-02-22,,active,,api,,NA,UTC,,,web,no activity last 30 days
USR01650,AC134,SUB02202,EXT2131,john144@company.com,Anna Kowalska,,Engineer,DE,2021-02-07,2021-02-10,,active,,sales,,EU,EST,,True,android,billing contact
USR01651,AC096,,EXT2301,MIKE@EXAMPLE.COM,John Smith,,Finance,,2023-03-22,2023-03-28,2023-05-07 00:00:00,disabled,,api,,APAC,UTC+1,True,True,,power user
USR01652,AC022,SUB01987,EXT8389,anna15@example.com,,member,CTO,en-US,2021-04-05,2021-04-02,2021-11-24 00:00:00,active,,import,paid_ads,APAC,UTC+1,True,,,power user
USR01653,AC130,SUB00291,,mike283@gmail.com,,member,Engineer,PL,2021-06-20,2021-06-15,,active,,web,,EMEA,UTC+1,,False,android,
USR01654,AC101,SUB01822,EXT5437,kate278@company.com,John Smith,viewer,Manager,EN,2023-05-24,2023-05-20,,active,,,organic,EMEA,Europe/Warsaw,False,True,web,
USR01655,AC146,SUB01336,,kate247@company.com,,ADMIN,Engineer,PL,2022-05-12,2022-05-10,2022-10-24 00:00:00,deleted,,import,,APAC,UTC,False,False,android,
USR01656,AC170,SUB01335,,mike134@example.com,John Smith,billing,,PL,2021-11-03,2021-11-09,,active ,,import,organic,APAC,Europe/Warsaw,False,True,ios,
USR01657,AC061,,EXT2591,john189@company.com,,admin,CTO,,2023-10-19,,,deleted,,api,referral,APAC,UTC,,True,,
USR01658,AC081,,EXT5571,mike134@example.com,Anna Kowalska,,Manager,DE,2024-01-29,2024-02-03,2024-06-16 00:00:00,active,,,organic,EU,UTC,True,False,web,no activity last 30 days
USR01659,AC101,,EXT8278,MIKE@GMAIL.COM,Anna Kowalska,viewer,CTO,DE,2023-06-17,2023-06-25,2023-09-23 00:00:00,active ,,,organic,EU,UTC+1,True,False,,billing contact
USR01660,AC084,,EXT4603,alex296@example.com,,member,,en-US,2021-06-10,2021-06-05,,active ,,import,,APAC,UTC,,True,android,
USR01661,AC070,SUB00820,,sara235@example.com,M. Brown,admin,,,2021-09-06,2021-09-03,2021-09-17 00:00:00,active,,web,,APAC,,False,True,android,
USR01662,AC052,SUB00904,EXT3150,john82@company.com,Anna Kowalska,ADMIN,Engineer,PL,2023-01-13,2023-01-11,2023-08-18 00:00:00,active ,2023-10-19,web,referral,NA,UTC,,,ios,power user
USR01663,AC150,,EXT8599,anna144@company.com,John Smith,ADMIN,,,2023-01-13,2023-01-13,2023-09-18 00:00:00,active,,sales,organic,EU,,,False,android,
USR01664,AC028,SUB00223,EXT7635,kate32@example.com,,member,Manager,EN,2023-03-12,2023-03-07,,active,,,organic,NA,Europe/Warsaw,False,,web,power user
USR01665,AC120,SUB00594,,sara173@example.com,,viewer,,EN,2023-04-07,2023-04-07,2023-10-27 00:00:00,disabled,,web,,APAC,EST,True,False,,no activity last 30 days
USR01666,AC031,,,sara193@example.com,,billing,Engineer,en-US,2024-03-18,2024-03-24,2024-10-13 00:00:00,active,2024-11-07,,paid_ads,NA,Europe/Warsaw,False,False,web,billing contact
USR01667,AC054,SUB00730,EXT8587,sara287@gmail.com,,admin,,en-US,2021-02-10,2021-02-13,,disabled,,web,organic,EMEA,UTC,False,False,android,billing contact
USR01668,AC119,SUB00559,,john161@example.com,,admin,,,2022-08-23,2022-08-25,2023-06-09 00:00:00,active ,,import,organic,APAC,Europe/Warsaw,,,ios,
USR01669,AC031,SUB00796,EXT4974,kate241@company.com,John Smith,member,Manager,,2023-02-03,2023-01-29,2023-09-25 00:00:00,active ,2023-10-02,web,paid_ads,APAC,EST,False,False,web,no activity last 30 days
USR01670,AC176,SUB01105,EXT6370,alex169@gmail.com,M. Brown,billing,Engineer,,2021-01-09,2021-01-05,2021-01-30 00:00:00,active ,2021-02-15,web,referral,NA,EST,False,True,,no activity last 30 days
USR01671,AC179,,,mike72@example.com,,viewer,CTO,PL,2023-11-12,2023-11-17,2024-07-01 00:00:00,disabled,,web,organic,NA,Europe/Warsaw,True,False,,power user
USR01672,AC056,,,mike62@example.com,,,Finance,EN,2021-07-08,2021-07-18,2022-01-10 00:00:00,active ,,web,referral,EMEA,Europe/Warsaw,True,True,web,power user
USR01673,AC084,SUB00245,EXT4487,sara79@gmail.com,,billing,,,2023-10-06,2023-10-02,2024-04-10 00:00:00,invited,,import,referral,APAC,UTC+1,,False,ios,power user
USR01674,AC064,SUB00456,,anna188@gmail.com,,member,Manager,EN,2024-03-07,2024-03-13,,deleted,,web,paid_ads,EU,UTC,True,False,ios,billing contact
USR01675,AC102,SUB01879,EXT7379,alex98@example.com,,viewer,Engineer,DE,2022-09-01,2022-08-31,2023-06-01 00:00:00,disabled,2023-06-10,sales,organic,EU,Europe/Warsaw,,,android,
USR01676,AC174,SUB01408,EXT4812,john56@company.com,,billing,,,2023-05-12,2023-05-10,2024-02-12 00:00:00,active ,,import,,NA,UTC+1,,True,ios,no activity last 30 days
USR01677,AC045,,EXT2698,alex198@gmail.com,John Smith,member,Finance,EN,2021-01-17,2021-01-18,2021-05-11 00:00:00,active ,,sales,,EMEA,Europe/Warsaw,True,True,android,no activity last 30 days
USR01678,,SUB00643,,SARA@GMAIL.COM,Anna Kowalska,billing,Finance,DE,2024-01-24,2024-01-31,2024-07-04 00:00:00,active ,,,,APAC,UTC+1,False,,web,
USR01679,AC116,SUB02505,EXT3412,john23@gmail.com,,billing,CTO,EN,2022-02-25,2022-03-07,,active ,,,paid_ads,EU,EST,False,True,,
USR01680,AC141,SUB02368,EXT7783,john207@gmail.com,,ADMIN,,en-US,2021-07-23,2021-07-30,,active ,,web,,,,False,True,web,
USR01681,AC119,SUB00941,EXT3677,john279@company.com,M. Brown,billing,Finance,,2023-03-29,2023-03-26,2023-06-15 00:00:00,active,,import,organic,APAC,,True,True,android,power user
USR01682,AC036,,EXT9702,john287@example.com,John Smith,ADMIN,,PL,2023-07-24,2023-08-02,,disabled,,api,,,,True,False,ios,no activity last 30 days
USR01683,AC016,SUB02004,,anna36@company.com,,,CTO,DE,2022-06-07,2022-06-12,2023-02-01 00:00:00,deleted,2023-04-24,import,referral,EMEA,Europe/Warsaw,,,,
USR01684,AC057,SUB00887,EXT6479,anna124@company.com,,admin,Engineer,DE,2022-04-01,2022-04-11,2022-04-15 00:00:00,active ,,,,EMEA,Europe/Warsaw,True,False,android,
USR01685,AC103,SUB01896,EXT2956,john174@company.com,,member,Finance,DE,2024-01-12,2024-01-10,2024-08-22 00:00:00,active ,,,referral,EU,UTC+1,True,True,,billing contact
USR01686,AC162,SUB01754,EXT1229,anna226@example.com,,viewer,,DE,2021-11-22,2021-11-18,2022-07-20 00:00:00,disabled,,web,organic,EU,EST,False,False,,
USR01687,AC022,SUB01011,EXT6187,alex176@gmail.com,Anna Kowalska,viewer,Finance,PL,2021-10-12,,,invited,,api,referral,,EST,False,False,ios,billing contact
USR01688,AC067,,EXT5445,KATE@COMPANY.COM,John Smith,admin,Finance,PL,2022-01-01,2021-12-28,2022-03-20 00:00:00,active,,sales,paid_ads,APAC,UTC+1,,False,ios,no activity last 30 days
USR01689,AC020,SUB00911,EXT7933,mike216@gmail.com,Anna Kowalska,ADMIN,Manager,DE,2021-10-04,2021-10-11,,active,,web,paid_ads,EU,EST,False,False,android,billing contact
USR01690,,SUB02424,EXT8881,alex188@example.com,John Smith,,Manager,EN,2021-04-17,2021-04-21,2021-05-31 00:00:00,active,,web,paid_ads,APAC,EST,False,False,web,billing contact
USR01691,AC166,SUB02350,EXT2369,ALEX@EXAMPLE.COM,,admin,Manager,DE,2023-06-08,,,disabled,,,referral,EU,Europe/Warsaw,False,,ios,power user
USR01692,AC033,SUB01712,EXT3134,alex252@company.com,M. Brown,,,en-US,2021-04-22,,,active,,api,paid_ads,NA,Europe/Warsaw,,,,no activity last 30 days
USR01693,AC085,SUB00165,EXT7551,sara55@company.com,John Smith,,Manager,EN,2021-04-26,2021-04-27,,active ,,import,organic,EMEA,EST,True,True,android,power user
USR01694,AC119,SUB02066,EXT5214,sara295@company.com,M. Brown,,Manager,PL,2021-10-28,2021-10-23,2022-01-21 00:00:00,invited,,import,referral,EMEA,Europe/Warsaw,True,False,,
USR01695,AC147,,,sara294@example.com,M. Brown,member,,,2022-06-24,,,active ,,import,referral,EU,,,,,
USR01696,AC102,SUB01964,EXT6294,kate272@example.com,Anna Kowalska,member,CTO,EN,2024-02-29,2024-02-29,,deleted,,api,paid_ads,EMEA,UTC+1,,True,,
USR01697,AC098,SUB00402,EXT9606,mike256@company.com,M. Brown,,CTO,PL,2022-07-26,2022-07-30,2022-10-12 00:00:00,deleted,,import,paid_ads,EU,EST,,False,,no activity last 30 days
USR01698,AC045,SUB00986,EXT2220,JOHN@COMPANY.COM,,ADMIN,Manager,,2023-11-11,2023-11-15,,disabled,,api,paid_ads,,,True,,ios,power user
USR01699,AC048,,EXT9289,alex241@example.com,John Smith,member,Finance,,2023-02-16,2023-02-15,,active ,,web,organic,EU,Europe/Warsaw,False,,web,
USR01700,AC115,SUB01666,,john147@gmail.com,Anna Kowalska,viewer,Finance,EN,2023-12-19,2023-12-21,2024-06-17 00:00:00,deleted,2024-08-01,web,organic,APAC,UTC+1,True,,ios,billing contact
USR01701,AC009,SUB00544,EXT1336,kate108@company.com,John Smith,member,,en-US,2022-11-05,2022-11-09,2023-06-27 00:00:00,active,,web,organic,NA,EST,False,,ios,power user
USR01702,AC158,SUB00980,EXT9277,mike238@company.com,,admin,Manager,EN,2023-11-13,,,disabled,,web,,EMEA,,False,,web,
USR01703,AC076,SUB00372,EXT4312,sara172@example.com,,member,CTO,DE,2021-09-24,2021-09-25,,active ,,,organic,EU,EST,True,False,ios,
USR01704,AC141,,EXT8121,kate100@example.com,,ADMIN,CTO,,2023-11-26,2023-12-01,,disabled,,api,referral,EU,UTC,,,ios,billing contact
USR01705,AC023,SUB00663,,kate181@gmail.com,John Smith,viewer,,,2023-01-13,2023-01-12,2023-08-04 00:00:00,disabled,,sales,,EU,EST,,,,power user
USR01706,AC036,SUB02337,EXT8306,anna117@example.com,John Smith,,Engineer,PL,2023-01-10,2023-01-12,,deleted,,api,,EMEA,,False,,web,
USR01707,AC165,SUB00100,EXT3810,john218@example.com,M. Brown,,,,2023-02-17,2023-02-13,,disabled,,,,EMEA,UTC,False,True,ios,
